Date,Mkt-RF,SMB,HML,RF
19980608,102.11,139.74,2231.01,1425.58
19980609,102.37,139.74,2221.64,1425.85
19980610,101.65,139.07,2236.08,1426.12
19980611,98.54,139.32,2243.91,1426.40
19980612,98.63,138.48,2234.71,1426.67
19980615,98.07,138.84,2247.00,1426.94
19980616,99.04,138.94,2227.23,1427.21
19980617,100.66,138.22,2217.20,1427.48
19980618,100.51,137.68,2211.00,1427.75
19980619,100.09,138.01,2214.75,1428.02
19980622,100.42,138.43,2211.43,1428.29
19980623,101.79,138.16,2188.21,1428.57
19980624,101.13,137.90,2171.14,1428.84
19980625,100.82,137.98,2175.49,1429.11
19980626,100.30,137.68,2178.75,1429.38
19980629,100.85,137.75,2173.08,1429.65
19980630,100.65,138.82,2172.22,1429.92
19980701,101.78,137.88,2170.26,1430.18
19980702,101.57,137.62,2176.77,1430.44
19980706,102.44,136.69,2177.21,1430.70
19980707,102.26,136.54,2177.21,1430.95
19980708,100.90,135.62,2164.36,1431.21
19980709,100.39,136.67,2163.28,1431.47
19980710,100.31,136.26,2150.30,1431.73
19980713,100.41,136.33,2140.41,1431.98
19980714,101.24,135.39,2137.20,1432.24
19980715,101.16,136.58,2124.37,1432.50
19980716,101.82,136.17,2115.88,1432.76
19980717,102.02,135.91,2109.11,1433.01
19980720,101.89,136.05,2101.30,1433.27
19980721,98.41,136.43,2120.42,1433.53
19980722,98.13,135.13,2124.24,1433.79
19980723,97.95,135.42,2133.59,1434.05
19980724,97.80,134.93,2125.69,1434.30
19980727,98.00,132.91,2126.33,1434.56
19980728,96.53,133.25,2136.54,1434.82
19980729,96.08,133.28,2142.73,1435.08
19980730,97.48,132.19,2134.80,1435.34
19980731,95.66,131.82,2145.48,1435.60
19980803,99.13,130.77,2162.00,1435.88
19980804,95.61,131.60,2184.27,1436.17
19980805,100.47,130.14,2180.12,1436.46
19980806,101.55,131.53,2165.73,1436.74
19980807,101.94,133.50,2162.05,1437.03
19980810,101.34,133.22,2163.34,1437.32
19980811,99.66,131.96,2170.27,1437.61
19980812,101.19,132.02,2168.31,1437.89
19980813,100.31,131.72,2177.85,1438.18
19980814,99.04,132.58,2185.04,1438.47
19980817,100.54,130.72,2169.53,1438.76
19980818,101.61,130.29,2159.76,1439.05
19980819,101.14,129.35,2169.70,1439.33
19980820,100.46,129.08,2171.00,1439.62
19980821,99.30,128.61,2176.43,1439.91
19980824,99.68,127.17,2182.96,1440.20
19980825,99.89,125.74,2177.72,1440.48
19980826,98.80,124.20,2178.59,1440.77
19980827,96.08,124.31,2192.75,1441.06
19980828,94.45,123.64,2214.24,1441.35
19980831,93.29,123.40,2275.35,1441.64
19980901,96.61,122.74,2225.98,1441.95
19980902,96.59,124.39,2220.41,1442.27
19980903,95.54,123.84,2215.08,1442.59
19980904,94.79,124.82,2221.29,1442.91
19980908,99.46,123.57,2170.86,1443.22
19980909,97.70,122.88,2195.18,1443.54
19980910,97.48,123.17,2211.20,1443.86
19980911,100.08,122.74,2179.80,1444.18
19980914,102.04,121.26,2176.31,1444.49
19980915,102.77,119.97,2190.46,1444.81
19980916,103.64,119.61,2184.55,1445.13
19980917,101.20,120.91,2200.28,1445.45
19980918,101.62,122.50,2194.55,1445.77
19980921,101.81,121.90,2189.29,1446.08
19980922,102.52,122.57,2174.40,1446.40
19980923,103.24,120.72,2155.05,1446.72
19980924,101.12,121.74,2168.41,1447.04
19980925,100.08,121.17,2170.58,1447.36
19980928,100.42,120.65,2178.17,1447.68
19980929,100.31,119.99,2177.52,1447.99
19980930,97.72,122.61,2187.76,1448.31
19981001,94.51,122.11,2223.85,1448.53
19981002,95.83,120.02,2231.41,1448.75
19981005,94.00,117.92,2264.66,1448.96
19981006,99.45,117.02,2268.51,1449.18
19981007,97.66,115.22,2298.68,1449.40
19981008,98.31,112.38,2308.34,1449.62
19981009,100.91,112.14,2265.17,1449.83
19981012,102.57,113.20,2218.96,1450.05
19981013,101.92,112.00,2240.49,1450.27
19981014,103.29,111.58,2238.02,1450.49
19981015,107.48,110.30,2210.94,1450.70
19981016,108.58,111.49,2194.80,1450.92
19981019,100.83,113.36,2182.51,1451.14
19981020,101.10,114.92,2187.75,1451.36
19981021,100.59,115.87,2170.03,1451.57
19981022,101.47,117.30,2150.50,1451.79
19981023,100.86,118.68,2137.81,1452.01
19981026,101.27,119.95,2126.05,1452.23
19981027,100.73,120.69,2131.16,1452.45
19981028,100.97,120.78,2126.47,1452.66
19981029,102.58,120.02,2111.58,1452.88
19981030,101.22,119.24,2123.20,1453.10
19981102,102.64,120.10,2109.18,1453.32
19981103,99.90,120.43,2117.41,1453.54
19981104,100.78,120.93,2119.31,1453.75
19981105,102.07,120.87,2110.84,1453.97
19981106,102.76,121.51,2097.75,1454.19
19981109,101.91,122.19,2088.73,1454.41
19981110,101.76,122.00,2089.98,1454.63
19981111,101.06,122.21,2091.44,1454.84
19981112,99.73,122.01,2099.81,1455.06
19981113,100.26,120.54,2108.42,1455.28
19981116,100.75,119.83,2101.67,1455.50
19981117,101.07,119.01,2101.67,1455.72
19981118,101.59,119.06,2089.06,1455.94
19981119,102.26,119.25,2080.29,1456.15
19981120,103.06,118.61,2070.93,1456.37
19981123,105.14,117.41,2050.63,1456.59
19981124,104.69,117.46,2059.04,1456.81
19981125,100.39,118.17,2052.25,1457.03
19981127,100.93,118.99,2039.73,1457.25
19981130,97.69,120.34,2056.66,1457.47
19981201,98.53,119.61,2052.95,1457.71
19981202,98.32,119.55,2047.21,1457.96
19981203,96.73,120.30,2060.72,1458.21
19981204,98.66,119.12,2045.26,1458.46
19981207,99.54,118.85,2034.22,1458.70
19981208,99.11,119.40,2028.32,1458.95
19981209,100.09,119.58,2020.61,1459.20
19981210,98.54,119.86,2030.92,1459.45
19981211,99.95,119.62,2024.42,1459.70
19981214,97.83,119.53,2045.67,1459.94
19981215,99.46,118.34,2026.85,1460.19
19981216,99.39,118.20,2034.56,1460.44
19981217,100.89,117.28,2026.82,1460.69
19981218,101.57,117.96,2008.79,1460.94
19981221,102.94,117.75,1990.71,1461.19
19981222,100.00,117.56,1982.94,1461.43
19981223,101.93,116.82,1969.46,1461.68
19981224,99.93,116.99,1971.23,1461.93
19981228,100.09,117.51,1958.02,1462.18
19981229,101.23,117.03,1952.54,1462.43
19981230,100.72,117.86,1960.94,1462.68
19981231,101.16,119.84,1965.06,1462.93
19990104,100.97,120.10,1973.50,1463.20
19990105,102.08,119.27,1969.16,1463.48
19990106,102.10,118.49,1957.94,1463.76
19990107,102.03,119.17,1948.93,1464.04
19990108,100.45,119.24,1951.47,1464.32
19990111,99.93,120.63,1944.05,1464.59
19990112,98.08,121.30,1947.74,1464.87
19990113,97.55,121.23,1947.16,1465.15
19990114,95.93,122.35,1952.42,1465.43
19990115,98.12,121.59,1940.31,1465.71
19990119,98.90,121.73,1924.79,1465.99
19990120,100.24,121.89,1911.70,1466.26
19990121,98.42,122.18,1930.44,1466.54
19990122,99.34,122.51,1936.03,1466.82
19990125,100.01,121.66,1928.68,1467.10
19990126,101.40,121.30,1907.08,1467.38
19990127,100.65,121.36,1896.40,1467.66
19990128,102.29,120.30,1878.19,1467.94
19990129,103.26,120.60,1862.41,1468.22
19990201,102.85,120.38,1861.48,1468.49
19990202,99.11,120.01,1866.51,1468.77
19990203,100.00,119.62,1858.86,1469.05
19990204,98.08,120.14,1876.14,1469.33
19990205,97.18,119.43,1893.59,1469.61
19990208,97.40,118.71,1897.57,1469.89
19990209,95.21,118.83,1925.08,1470.17
19990210,95.47,117.50,1916.42,1470.45
19990211,97.84,117.12,1879.82,1470.73
19990212,95.98,117.33,1889.22,1471.01
19990216,100.65,115.94,1886.76,1471.29
19990217,99.19,115.25,1910.16,1471.57
19990218,100.92,114.16,1918.56,1471.85
19990219,101.17,114.42,1906.28,1472.13
19990222,103.61,113.22,1889.12,1472.41
19990223,103.70,113.66,1878.17,1472.69
19990224,102.36,113.90,1883.80,1472.97
19990225,101.65,114.04,1884.18,1473.25
19990226,101.15,114.19,1890.59,1473.53
19990301,99.99,114.47,1891.53,1473.79
19990302,99.30,114.54,1902.69,1474.06
19990303,100.01,113.82,1906.31,1474.32
19990304,101.35,112.69,1902.11,1474.59
19990305,103.42,111.37,1892.22,1474.85
19990308,104.10,111.28,1872.92,1475.12
19990309,103.86,111.51,1866.55,1475.38
19990310,104.40,111.43,1862.26,1475.65
19990311,105.16,110.60,1864.87,1475.91
19990312,99.68,110.04,1884.63,1476.18
19990315,100.62,109.80,1870.50,1476.45
19990316,99.85,109.59,1862.64,1476.71
19990317,99.30,109.62,1873.26,1476.98
19990318,100.56,108.36,1871.76,1477.24
19990319,99.23,108.64,1882.99,1477.51
19990322,98.91,108.23,1886.01,1477.77
19990323,96.30,108.75,1902.98,1478.04
19990324,96.79,108.25,1898.41,1478.31
19990325,101.78,108.63,1876.96,1478.57
19990326,101.27,109.54,1871.70,1478.84
19990329,101.98,109.30,1839.89,1479.11
19990330,101.34,109.98,1834.92,1479.37
19990331,100.47,110.07,1838.04,1479.64
19990401,101.01,109.87,1838.96,1479.90
19990405,102.90,108.99,1820.75,1480.17
19990406,102.63,108.99,1821.48,1480.44
19990407,103.06,108.21,1815.29,1480.70
19990408,101.27,107.72,1800.58,1480.97
19990409,101.71,108.93,1791.58,1481.24
19990412,100.87,109.20,1786.56,1481.50
19990413,100.53,111.18,1775.84,1481.77
19990414,99.09,111.81,1813.85,1482.04
19990415,98.70,111.53,1835.07,1482.30
19990416,98.48,112.26,1860.39,1482.57
19990419,96.03,111.30,1931.46,1482.84
19990420,97.36,111.17,1890.90,1483.10
19990421,102.53,111.71,1854.22,1483.37
19990422,103.91,111.14,1838.27,1483.64
19990423,100.11,111.80,1835.33,1483.90
19990426,100.55,112.58,1812.39,1484.17
19990427,100.64,112.46,1823.62,1484.44
19990428,99.76,112.23,1857.72,1484.71
19990429,99.31,112.47,1873.89,1484.97
19990430,98.84,113.14,1869.58,1485.24
19990503,99.93,111.70,1879.11,1485.49
19990504,98.51,112.58,1893.96,1485.75
19990505,99.52,111.76,1887.71,1486.00
19990506,98.85,112.72,1908.28,1486.25
19990507,99.73,112.31,1901.03,1486.50
19990510,99.70,113.59,1901.22,1486.76
19990511,100.89,113.64,1886.58,1487.01
19990512,101.54,113.79,1876.21,1487.26
19990513,101.78,114.05,1879.40,1487.51
19990514,99.60,114.94,1888.79,1487.77
19990517,100.15,114.83,1874.25,1488.02
19990518,99.75,115.31,1880.06,1488.27
19990519,100.82,115.09,1876.86,1488.53
19990520,100.46,116.09,1885.31,1488.78
19990521,99.88,116.82,1899.26,1489.03
19990524,97.96,116.95,1922.81,1489.29
19990525,96.18,116.93,1943.19,1489.54
19990526,97.54,115.61,1930.37,1489.79
19990527,96.15,116.96,1931.53,1490.05
19990528,101.53,116.83,1917.81,1490.30
19990601,100.72,117.24,1933.92,1490.57
19990602,100.13,116.93,1925.41,1490.84
19990603,100.25,116.75,1928.69,1491.10
19990604,102.29,116.30,1899.95,1491.37
19990607,103.01,116.56,1896.53,1491.64
19990608,101.74,117.15,1909.99,1491.91
19990609,101.91,117.88,1899.68,1492.18
19990610,100.68,118.41,1911.65,1492.45
19990611,99.20,118.40,1917.76,1492.71
19990614,98.72,117.04,1938.86,1492.98
19990615,100.52,116.57,1937.70,1493.25
19990616,102.78,115.99,1912.51,1493.52
19990617,103.52,116.13,1898.55,1493.79
19990618,103.75,116.57,1895.32,1494.06
19990621,104.40,117.45,1878.07,1494.33
19990622,103.43,118.17,1883.33,1494.60
19990623,103.29,118.32,1881.07,1494.87
19990624,98.69,119.02,1891.60,1495.13
19990625,98.63,119.28,1890.66,1495.40
19990628,101.23,119.50,1884.42,1495.67
19990629,102.74,119.39,1867.27,1495.94
19990630,104.38,120.49,1835.90,1496.21
19990701,104.96,119.43,1832.96,1496.48
19990702,105.72,119.33,1826.36,1496.75
19990706,105.64,119.44,1828.56,1497.02
19990707,105.88,118.70,1827.46,1497.29
19990708,100.03,119.47,1816.86,1497.56
19990709,100.57,120.09,1810.68,1497.83
19990712,99.76,120.69,1814.12,1498.10
19990713,99.37,121.07,1816.12,1498.37
19990714,99.83,121.58,1804.68,1498.64
19990715,100.66,121.95,1791.86,1498.91
19990716,101.15,121.49,1791.68,1499.18
19990719,100.32,121.51,1805.84,1499.45
19990720,98.09,121.60,1829.31,1499.72
19990721,100.27,121.70,1823.64,1499.99
19990722,98.94,121.82,1838.78,1500.26
19990723,99.68,121.48,1841.72,1500.53
19990726,98.67,120.80,1858.66,1500.80
19990727,99.78,120.41,1842.68,1501.07
19990728,99.93,120.81,1833.65,1501.34
19990729,98.18,121.59,1844.47,1501.61
19990730,97.47,123.27,1844.47,1501.88
19990802,97.21,122.62,1854.61,1502.15
19990803,99.22,121.67,1866.11,1502.42
19990804,97.78,121.11,1892.61,1502.69
19990805,100.63,120.33,1886.18,1502.96
19990806,99.62,121.20,1891.46,1503.23
19990809,99.22,120.76,1903.75,1503.50
19990810,98.06,121.24,1903.94,1503.77
19990811,99.66,120.63,1895.76,1504.04
19990812,99.52,121.10,1894.05,1504.31
19990813,101.72,120.11,1871.70,1504.58
19990816,100.26,120.16,1861.97,1504.85
19990817,101.23,119.54,1854.71,1505.12
19990818,99.25,119.90,1853.59,1505.40
19990819,98.48,120.50,1870.27,1505.67
19990820,99.34,120.01,1865.79,1505.94
19990823,101.09,119.08,1844.89,1506.21
19990824,101.27,119.05,1837.88,1506.48
19990825,102.49,118.56,1816.56,1506.75
19990826,101.28,119.53,1821.83,1507.02
19990827,99.01,119.99,1830.57,1507.29
19990830,97.25,121.12,1832.04,1507.56
19990831,99.83,121.51,1827.27,1507.84
19990901,100.60,121.33,1823.07,1508.11
19990902,99.73,121.68,1827.26,1508.38
19990903,102.57,120.50,1804.06,1508.65
19990907,102.22,121.65,1800.63,1508.92
19990908,101.66,121.88,1806.03,1509.19
19990909,101.97,122.05,1807.48,1509.47
19990910,100.43,122.54,1799.89,1509.74
19990913,99.80,122.81,1805.10,1510.01
19990914,99.47,123.21,1797.88,1510.28
19990915,98.20,123.98,1812.27,1510.55
19990916,98.00,122.95,1812.27,1510.82
19990917,99.20,122.70,1798.31,1511.10
19990920,99.20,122.80,1787.52,1511.37
19990921,97.28,123.59,1791.81,1511.64
19990922,97.55,123.72,1778.20,1511.91
19990923,97.65,124.42,1792.78,1512.18
19990924,97.45,123.96,1787.58,1512.46
19990927,100.42,124.49,1783.29,1512.73
19990928,100.19,124.49,1768.31,1513.00
19990929,99.39,125.15,1780.16,1513.27
19990930,100.30,125.50,1769.47,1513.55
19991001,100.14,125.15,1767.71,1513.82
19991004,101.81,123.50,1762.58,1514.09
19991005,101.71,123.59,1753.06,1514.36
19991006,101.82,122.33,1738.86,1514.64
19991007,101.34,122.76,1736.60,1514.91
19991008,101.09,121.79,1727.05,1515.18
19991011,101.30,122.23,1724.11,1515.45
19991012,99.56,122.69,1735.84,1515.73
19991013,97.53,123.07,1759.10,1516.00
19991014,97.51,122.67,1760.68,1516.27
19991015,94.93,124.64,1767.55,1516.55
19991018,95.01,122.75,1774.26,1516.82
19991019,100.75,122.69,1756.88,1517.09
19991020,102.62,121.96,1734.39,1517.36
19991021,99.84,122.24,1730.23,1517.64
19991022,101.15,121.12,1735.59,1517.91
19991025,100.71,121.45,1736.46,1518.18
19991026,99.86,122.25,1737.15,1518.46
19991027,100.75,120.79,1739.76,1518.73
19991028,104.10,118.39,1722.88,1519.00
19991029,105.90,117.19,1716.16,1519.28
19991101,99.62,118.48,1708.10,1519.54
19991102,99.29,118.71,1715.44,1519.79
19991103,100.69,119.94,1702.06,1520.05
19991104,101.35,119.89,1692.53,1520.31
19991105,102.16,119.51,1684.57,1520.57
19991108,102.76,120.10,1669.92,1520.83
19991109,101.96,121.33,1674.59,1521.09
19991110,102.50,121.77,1662.03,1521.34
19991111,102.88,121.82,1651.56,1521.60
19991112,101.10,120.97,1649.25,1521.86
19991115,101.13,121.80,1656.01,1522.12
19991116,101.84,120.95,1640.78,1522.38
19991117,101.20,121.98,1642.26,1522.64
19991118,102.34,122.75,1618.94,1522.90
19991119,102.23,123.24,1608.25,1523.16
19991122,102.25,123.80,1588.79,1523.42
19991123,100.93,124.08,1590.86,1523.67
19991124,101.81,124.06,1578.29,1523.93
19991126,100.23,125.14,1574.66,1524.19
19991129,99.63,125.99,1568.99,1524.45
19991130,98.72,125.69,1593.78,1524.71
19991201,99.20,125.59,1588.20,1525.02
19991202,100.34,126.11,1572.32,1525.32
19991203,101.94,124.89,1562.26,1525.63
19991206,101.51,125.82,1556.32,1525.93
19991207,101.08,127.17,1540.13,1526.24
19991208,100.99,128.12,1534.44,1526.54
19991209,100.30,127.79,1526.92,1526.85
19991210,100.81,128.50,1515.46,1527.15
19991213,100.05,129.93,1503.80,1527.46
19991214,98.72,129.41,1523.50,1527.76
19991215,99.25,128.06,1528.37,1528.07
19991216,99.86,128.81,1512.02,1528.37
19991217,100.13,128.70,1509.45,1528.68
19991220,100.05,129.49,1497.82,1528.99
19991221,101.49,129.91,1484.64,1529.29
19991222,100.33,129.90,1482.27,1529.60
19991223,101.63,129.08,1480.93,1529.90
19991227,99.79,129.88,1473.38,1530.21
19991228,100.00,130.17,1474.12,1530.51
19991229,100.64,131.42,1470.28,1530.82
19991230,100.72,131.50,1467.79,1531.13
19991231,101.24,133.09,1469.99,1531.43
20000103,100.52,133.67,1456.61,1531.76
20000104,96.44,133.66,1491.86,1532.08
20000105,99.91,133.50,1501.26,1532.40
20000106,99.18,132.81,1523.18,1532.72
20000107,103.21,131.82,1503.22,1533.04
20000110,105.03,132.96,1479.32,1533.36
20000111,103.23,133.26,1492.34,1533.69
20000112,102.52,132.56,1505.47,1534.01
20000113,104.15,133.67,1486.20,1534.33
20000114,105.35,134.07,1476.39,1534.65
20000118,105.08,137.41,1466.50,1534.97
20000119,100.44,138.58,1458.58,1535.30
20000120,100.07,140.86,1442.54,1535.62
20000121,100.23,142.39,1444.41,1535.94
20000124,97.63,143.78,1459.72,1536.26
20000125,98.11,143.59,1448.19,1536.59
20000126,97.68,143.29,1452.39,1536.91
20000127,97.25,142.88,1450.21,1537.23
20000128,94.51,142.91,1470.08,1537.56
20000131,95.93,138.83,1468.91,1537.88
20000201,101.29,138.79,1465.97,1538.22
20000202,101.45,140.78,1457.91,1538.56
20000203,101.49,142.17,1439.83,1538.89
20000204,101.44,143.79,1427.73,1539.23
20000207,101.79,146.05,1407.89,1539.57
20000208,103.05,146.82,1383.81,1539.91
20000209,101.16,149.38,1384.78,1540.25
20000210,101.74,151.36,1369.55,1540.59
20000211,99.97,153.07,1377.63,1540.93
20000214,100.24,154.05,1378.32,1541.26
20000215,100.94,152.97,1377.21,1541.60
20000216,99.42,155.65,1370.74,1541.94
20000217,99.88,158.58,1351.00,1542.28
20000218,97.19,160.34,1359.78,1542.62
20000222,97.30,158.56,1365.09,1542.96
20000223,98.50,160.11,1338.47,1543.30
20000224,98.51,162.18,1325.89,1543.64
20000225,97.49,164.77,1327.21,1543.98
20000228,100.76,164.23,1328.27,1544.32
20000229,102.73,167.35,1317.12,1544.66
20000301,101.39,169.01,1305.53,1544.97
20000302,101.31,168.87,1309.97,1545.28
20000303,103.64,168.74,1296.08,1545.59
20000306,102.84,171.71,1294.78,1545.90
20000307,100.58,172.74,1305.66,1546.20
20000308,101.27,171.72,1303.18,1546.51
20000309,103.75,171.39,1288.32,1546.82
20000310,99.57,171.39,1292.32,1547.13
20000313,98.10,169.76,1306.79,1547.44
20000314,97.67,167.89,1325.74,1547.75
20000315,98.48,160.14,1346.95,1548.06
20000316,102.67,154.61,1351.13,1548.37
20000317,103.30,155.74,1339.10,1548.68
20000320,101.54,151.83,1367.89,1548.99
20000321,103.52,148.70,1359.55,1549.30
20000322,104.87,152.24,1336.84,1549.61
20000323,101.48,150.87,1339.38,1549.92
20000324,101.59,150.42,1340.19,1550.23
20000327,99.61,150.92,1336.57,1550.54
20000328,98.28,149.45,1348.46,1550.85
20000329,97.29,146.12,1379.07,1551.16
20000330,95.58,143.11,1409.69,1551.47
20000331,96.72,143.31,1407.72,1551.78
20000403,95.10,138.42,1436.72,1552.15
20000404,93.96,136.14,1443.18,1552.53
20000405,100.01,137.65,1432.21,1552.90
20000406,101.48,139.48,1422.19,1553.27
20000407,101.42,141.76,1408.68,1553.64
20000410,99.44,137.42,1441.36,1554.02
20000411,98.44,134.72,1470.62,1554.39
20000412,95.51,131.46,1512.68,1554.76
20000413,93.80,131.00,1531.58,1555.14
20000414,87.49,129.73,1570.33,1555.51
20000417,90.06,127.66,1545.37,1555.88
20000418,103.84,131.44,1502.25,1556.26
20000419,103.01,133.01,1508.26,1556.63
20000420,100.09,131.70,1521.68,1557.00
20000424,99.08,128.84,1542.99,1557.38
20000425,102.78,129.17,1520.92,1557.75
20000426,101.52,129.24,1545.41,1558.12
20000427,102.29,131.03,1529.03,1558.50
20000428,102.36,133.71,1526.58,1558.87
20000501,103.80,135.09,1507.96,1559.23
20000502,97.93,133.99,1532.54,1559.59
20000503,95.88,134.43,1532.08,1559.95
20000504,100.00,135.28,1533.91,1560.31
20000505,101.48,136.17,1519.50,1560.67
20000508,100.49,134.17,1547.45,1561.02
20000509,99.29,133.15,1561.38,1561.38
20000510,96.61,131.98,1580.90,1561.74
20000511,98.62,132.23,1574.89,1562.10
20000512,99.42,131.66,1576.78,1562.46
20000515,102.13,130.61,1565.43,1562.82
20000516,103.46,131.04,1551.81,1563.18
20000517,98.62,131.49,1561.28,1563.54
20000518,97.55,130.03,1579.23,1563.90
20000519,95.21,129.82,1596.92,1564.26
20000522,94.52,128.60,1598.19,1564.62
20000523,92.27,127.83,1620.89,1564.98
20000524,93.70,126.28,1601.44,1565.34
20000525,92.49,126.95,1604.48,1565.70
20000526,99.82,127.10,1608.65,1566.06
20000530,103.63,127.86,1567.47,1566.42
20000531,99.78,127.97,1575.62,1566.78
20000601,102.27,128.75,1548.21,1567.06
20000602,105.25,130.60,1505.94,1567.34
20000605,104.86,132.28,1492.39,1567.62
20000606,103.95,132.96,1500.89,1567.91
20000607,105.15,133.29,1488.14,1568.19
20000608,104.52,134.05,1492.01,1568.47
20000609,100.04,135.79,1490.36,1568.75
20000612,98.85,134.67,1513.32,1569.04
20000613,101.45,134.51,1498.48,1569.32
20000614,101.29,134.52,1499.68,1569.60
20000615,101.79,134.52,1488.59,1569.88
20000616,101.04,136.01,1487.99,1570.17
20000619,102.72,136.42,1464.18,1570.45
20000620,102.46,137.46,1458.91,1570.73
20000621,102.83,138.13,1453.95,1571.01
20000622,98.12,138.26,1465.29,1571.30
20000623,97.15,137.98,1476.72,1571.58
20000626,100.92,139.61,1459.15,1571.86
20000627,100.36,139.10,1465.86,1572.15
20000628,101.14,141.04,1454.72,1572.43
20000629,100.46,141.11,1464.47,1572.71
20000630,101.20,143.42,1441.18,1572.99
20000703,102.12,142.49,1453.29,1573.37
20000705,100.49,142.45,1479.59,1573.75
20000706,100.87,142.36,1478.26,1574.13
20000707,102.34,141.31,1466.58,1574.51
20000710,99.87,141.44,1477.58,1574.88
20000711,99.99,140.97,1480.83,1575.26
20000712,101.30,141.70,1468.10,1575.64
20000713,101.82,142.00,1460.90,1576.02
